INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Airlines,Very satisfied,Below expectations,Very close to ideal,Very high,Very well,Very rarely,Very high,Very well,Very rarely,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Very often,Average,Average,No,NoComp,Very likely,High,Unknown,Senior,associate degree,0,1,<20,2,2
Commercial Airlines,Dissatisfied,Met expectations,Somewhat close,Low,Well,Very often,Moderate,Well,Often,Average,Average,No,NoComp,Possible,Low,Unknown,Young,Post graduate,0,2,<20,2,3
Commercial Airlines,Very dissatisfied,Below expectations,Far from ideal,High,Well,Very rarely,Very low,Not well,Rarely,Not good,Not good,No,NoComp,Very unlikely,Unknown,High,Middle-aged,College graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Met expectations,Close to ideal,High,Well,Very often,Very high,Very well,Very often,Good,Average,No,NoComp,Possible,Unknown,High,Young,College graduate,0,1,<20,2,1
Commercial Airlines,Unsure,Slightly better,Somewhat close,High,Adequately,Rarely,High,Somewhat well,Rarely,Average,Average,No,NoComp,Possible,High,Unknown,Senior,associate degree,1,1,<20,2,1
Commercial Airlines,Unsure,Met expectations,Moderately close,High,Well,Often,Moderate,Well,Sometimes,Good,Good,No,NoComp,Possible,Low,Unknown,Elderly,High school,0,4,<20,2,1
Commercial Airlines,Very satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Well,Very often,Good,Very good,No,NoComp,Likely,High,Unknown,Young,Post graduate,1,1,<20,1,1
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,Very high,Well,Very often,Very high,Well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Young,associate degree,1,3,<20,2,3
Commercial Airlines,Unsure,Met expectations,Somewhat close,Moderate,Well,Sometimes,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Possible,Medium,Unknown,Young,High school,1,1,<20,1,2
Commercial Airlines,Very satisfied,Met expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Senior,associate degree,0,1,<20,1,2
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very rarely,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,Post graduate,0,1,<20,2,2
Commercial Airlines,Satisfied,Met expectations,Moderately close,High,Very well,Often,High,Adequately,Sometimes,Good,Very good,No,NoComp,Likely,Low,Unknown,Young,College graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,Low,Unknown,Young,College graduate,0,1,<20,2,3
Commercial Airlines,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,Very high,Very well,Often,Good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,Post graduate,0,1,<20,2,2
Commercial Airlines,Very dissatisfied,Below expectations,Far from ideal,Low,Somewhat well,Rarely,Very low,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Senior,Post graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Met expectations,Close to ideal,High,Well,Sometimes,Moderate,Well,Sometimes,Good,Good,No,NoComp,Likely,Low,Unknown,Middle-aged,College graduate,0,1,<20,2,3
Commercial Airlines,Satisfied,Far exceeded,Close to ideal,High,Well,Often,Very high,Adequately,Very often,Good,Good,No,NoComp,Possible,Unknown,High,Senior,College graduate,0,1,<20,1,2
Commercial Airlines,Very satisfied,Exceeded expectations,Close to ideal,Very high,Not well,Very rarely,Very high,Very well,Often,Very good,Good,No,NoComp,Very unlikely,Unknown,High,Senior,High school,0,6,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Adequately,Rarely,High,Adequately,Sometimes,Average,Good,No,NoComp,Likely,Medium,Unknown,Young,Post graduate,0,1,<20,2,2
Commercial Airlines,Satisfied,Met expectations,Moderately close,High,Adequately,Often,High,Adequately,Sometimes,Good,Average,No,NoComp,Likely,Medium,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Airlines,Satisfied,Met expectations,Moderately close,High,Well,Often,High,Well,Often,Below average,Average,No,NoComp,Likely,Low,Unknown,Senior,Post graduate,0,1,<20,2,3
Commercial Airlines,Unsure,Met expectations,Moderately close,Moderate,Adequately,Often,Moderate,Adequately,Very often,Average,Average,No,NoComp,Possible,Low,Unknown,Senior,Post graduate,0,1,<20,2,2
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Well,Often,Very high,Very well,Very often,Very good,Good,No,NoComp,Very likely,High,Unknown,Young,College graduate,0,6,<20,2,1
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Young,associate degree,1,2,<20,2,3
Commercial Airlines,Very satisfied,Met expectations,Very close to ideal,Very high,Very well,Very often,Moderate,Very well,Sometimes,Very good,Very good,No,NoComp,Very likely,High,Unknown,Young,Post graduate,1,1,<20,1,1
Commercial Airlines,Very satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,High,Unknown,Middle-aged,High school,0,1,<20,1,2
Commercial Airlines,Unsure,Met expectations,Moderately close,High,Adequately,Very often,High,Adequately,Sometimes,Average,Average,No,NoComp,Likely,Low,Unknown,Senior,College graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Met expectations,Close to ideal,High,Well,Often,High,Well,Often,Average,Good,No,NoComp,Very likely,Medium,Unknown,Senior,College graduate,0,1,<20,2,2
Commercial Airlines,Very satisfied,Met expectations,Moderately close,High,Well,Often,High,Well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Senior,High school,0,1,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,Very high,Well,Very often,Good,Good,No,NoComp,Likely,High,Unknown,Young,Post graduate,0,1,<20,2,1
Commercial Airlines,Unsure,Met expectations,Moderately close,Moderate,Adequately,Sometimes,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Possible,Medium,Unknown,Middle-aged,Post graduate,0,1,<20,1,2
Commercial Airlines,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,Post graduate,0,1,<20,2,3
Commercial Airlines,Unsure,Met expectations,Moderately close,Moderate,Adequately,Sometimes,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Very unlikely,Unknown,High,Young,College graduate,0,4,<20,1,Unknown
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,High,Unknown,Senior,High school,0,1,<20,2,1
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,Very low,Adequately,Rarely,High,Very well,Often,Good,Good,No,NoComp,Very likely,Low,Unknown,Middle-aged,associate degree,0,1,<20,2,2
Commercial Airlines,Unsure,Met expectations,Somewhat close,High,Well,Sometimes,Moderate,Adequately,Sometimes,Not good,Good,No,NoComp,Likely,High,Unknown,Young,associate degree,0,1,<20,2,2
Commercial Airlines,Satisfied,Exceeded expectations,Moderately close,High,Well,Sometimes,High,Well,Sometimes,Average,Good,No,NoComp,Possible,Unknown,High,Young,College graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Met expectations,Close to ideal,Very high,Very well,Rarely,Very high,Adequately,Rarely,Good,Good,No,NoComp,Likely,Medium,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Well,Sometimes,High,Well,Often,Good,Good,No,NoComp,Very likely,Low,Unknown,Young,Post graduate,0,4,<20,2,1
Commercial Airlines,Satisfied,Met expectations,Close to ideal,Very high,Well,Rarely,High,Well,Very rarely,Good,Good,No,NoComp,Likely,Low,Unknown,Young,associate degree,1,1,<20,2,2
Commercial Airlines,Satisfied,Below expectations,Moderately close,High,Well,Rarely,High,Well,Rarely,Very good,Good,No,NoComp,Very likely,High,Unknown,Young,associate degree,1,1,<20,2,2
Commercial Airlines,Unsure,Exceeded expectations,Somewhat close,Moderate,Adequately,Often,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Possible,High,Unknown,Young,High school,0,2,<20,2,3
Commercial Airlines,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,High,Very well,Often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Senior,College graduate,1,1,<20,1,1
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,High,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,College graduate,0,1,<20,2,3
Commercial Airlines,Unsure,Slightly better,Far from ideal,Very high,Adequately,Very often,Very high,Well,Very often,Not good,Good,No,NoComp,Unlikely,Unknown,High,Young,Less than high school,1,1,<20,2,2
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Young,High school,0,2,<20,1,1
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,1,5,<20,2,2
Commercial Airlines,Satisfied,Exceeded expectations,Moderately close,Moderate,Well,Often,High,Well,Very often,Average,Average,No,NoComp,Possible,Unknown,High,Young,Post graduate,0,4,<20,2,2
Commercial Airlines,Unsure,Met expectations,Somewhat close,High,Well,Sometimes,Moderate,Well,Often,Average,Average,No,NoComp,Possible,Medium,Unknown,Young,College graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Well,Rarely,High,Well,Very rarely,Average,Good,No,NoComp,Likely,Medium,Unknown,Middle-aged,associate degree,0,1,<20,2,2
Commercial Airlines,Unsure,Exceeded expectations,Moderately close,High,Well,Very rarely,Moderate,Adequately,Sometimes,Average,Average,Yes,Somewhat poorly,Possible,Low,Unknown,Middle-aged,Post graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Moderately close,High,Well,Very often,High,Well,Very often,Good,Good,No,NoComp,Likely,Low,Unknown,Young,Post graduate,0,1,<20,1,2
Commercial Airlines,Unsure,Slightly better,Moderately close,Very low,Not well,Rarely,Moderate,Well,Often,Good,Average,No,NoComp,Unlikely,Unknown,High,Young,College graduate,0,4,<20,1,1
Commercial Airlines,Satisfied,Exceeded expectations,Somewhat close,High,Well,Often,High,Adequately,Very often,Below average,Below average,Yes,Handled well,Likely,High,Unknown,Young,College graduate,1,1,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very rarely,Very high,Very well,Very rarely,Good,Good,No,NoComp,Likely,Medium,Unknown,Young,associate degree,0,1,<20,2,3
Commercial Airlines,Satisfied,Met expectations,Close to ideal,High,Well,Very often,High,Very well,Very often,Good,Good,No,NoComp,Likely,High,Unknown,Middle-aged,High school,0,1,<20,1,2
Commercial Airlines,Satisfied,Met expectations,Moderately close,Moderate,Well,Often,High,Well,Very often,Below average,Good,No,NoComp,Possible,Unknown,High,Young,College graduate,0,1,<20,2,2
Commercial Airlines,Satisfied,Met expectations,Close to ideal,Very high,Well,Often,High,Well,Often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Elderly,Post graduate,0,1,<20,1,1
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Young,associate degree,0,1,<20,2,2
Commercial Airlines,Satisfied,Met expectations,Moderately close,Moderate,Well,Very often,Moderate,Well,Very often,Good,Good,No,NoComp,Possible,Unknown,High,Senior,Post graduate,0,1,<20,2,2
Commercial Airlines,Very satisfied,Exceeded expectations,Close to ideal,High,Very well,Often,High,Well,Often,Very good,Good,No,NoComp,Very likely,Medium,Unknown,Senior,College graduate,0,1,<20,2,1
Commercial Airlines,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Airlines,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Senior,High school,0,1,<20,1,1
Commercial Airlines,Unsure,Exceeded expectations,Close to ideal,High,Well,Sometimes,High,Well,Often,Good,Very good,No,NoComp,Very likely,High,Unknown,Young,associate degree,1,1,<20,1,2
Commercial Airlines,Very satisfied,Far exceeded,Close to ideal,Moderate,Adequately,Rarely,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,Post graduate,0,1,<20,2,2
Commercial Airlines,Satisfied,Exceeded expectations,Moderately close,High,Very well,Often,High,Well,Often,Average,Good,No,NoComp,Likely,Low,Unknown,Elderly,Post graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,High,Very well,Very often,Good,Very good,No,NoComp,Very likely,High,Unknown,Senior,College graduate,1,6,<20,2,1
Commercial Airlines,Unsure,Met expectations,Moderately close,High,Well,Rarely,High,Well,Rarely,Average,Good,No,NoComp,Possible,Unknown,High,Middle-aged,associate degree,0,2,<20,1,2
Commercial Airlines,Unsure,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Well,Very often,Average,Good,No,NoComp,Likely,Medium,Unknown,Middle-aged,High school,0,1,<20,2,1
Commercial Airlines,Very satisfied,Far exceeded,Close to ideal,Very high,Well,Sometimes,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Senior,High school,0,1,<20,1,2
Commercial Airlines,Satisfied,Met expectations,Close to ideal,High,Well,Often,High,Adequately,Often,Good,Average,No,NoComp,Possible,Unknown,Medium,Senior,Post graduate,0,1,<20,2,2
Commercial Airlines,Very satisfied,Exceeded expectations,Very close to ideal,High,Well,Very often,Very high,Very well,Very often,Very good,Good,No,NoComp,Very likely,High,Unknown,Elderly,High school,0,1,<20,2,1
Commercial Airlines,Unsure,Met expectations,Moderately close,Moderate,Adequately,Sometimes,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Possible,Medium,Unknown,Senior,associate degree,0,1,<20,1,2
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,High school,0,1,<20,2,2
Commercial Airlines,Very satisfied,Met expectations,Close to ideal,High,Very well,Often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Likely,Medium,Unknown,Young,associate degree,0,4,<20,2,2
Commercial Airlines,Satisfied,Met expectations,Somewhat close,High,Well,Sometimes,Moderate,Well,Often,Good,Good,No,NoComp,Possible,Low,Unknown,Young,College graduate,1,2,<20,2,1
Commercial Airlines,Unsure,Met expectations,Somewhat close,Moderate,Adequately,Sometimes,Moderate,Adequately,Sometimes,Below average,Average,No,NoComp,Possible,Unknown,High,Young,associate degree,1,1,<20,2,1
Commercial Airlines,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Often,Very high,Well,Often,Good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Young,Post graduate,0,2,<20,1,1
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Young,Post graduate,1,1,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Somewhat close,High,Well,Rarely,High,Well,Very often,Good,Good,No,NoComp,Possible,Medium,Unknown,Young,Post graduate,0,1,<20,2,1
Commercial Airlines,Unsure,Met expectations,Far from ideal,High,Well,Sometimes,Moderate,Adequately,Rarely,Good,Good,No,NoComp,Likely,High,Unknown,Senior,High school,0,1,<20,2,3
Commercial Airlines,Satisfied,Met expectations,Far from ideal,Low,Adequately,Often,Moderate,Adequately,Very often,Average,Average,No,NoComp,Unlikely,Unknown,High,Young,Post graduate,0,1,<20,1,1
Commercial Airlines,Satisfied,Exceeded expectations,Moderately close,Moderate,Well,Sometimes,High,Very well,Very often,Good,Very good,No,NoComp,Possible,Low,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Airlines,Satisfied,Far exceeded,Close to ideal,Very high,Well,Very often,Very high,Well,Very often,Very good,Good,No,NoComp,Very likely,Medium,Unknown,Young,associate degree,1,1,<20,2,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Often,Average,Good,No,NoComp,Very unlikely,Unknown,High,Senior,Post graduate,0,1,<20,1,2
Commercial Airlines,Satisfied,Met expectations,Far from ideal,High,Adequately,Often,Moderate,Somewhat well,Rarely,Average,Average,No,NoComp,Unlikely,Unknown,High,Middle-aged,Post graduate,0,6,<20,1,2
Commercial Airlines,Satisfied,Exceeded expectations,Close to ideal,Very high,Well,Often,High,Well,Very often,Good,Good,No,NoComp,Likely,Medium,Unknown,Young,College graduate,0,4,<20,2,2
