INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Commercial Airlines,High,Medium,High,Very high,Well,Low,High,Well,Low,High,High,No,Unknown,High,Low,Unknown,Young,Medium,1,1,<20,2,2
Commercial Airlines,High,Low,Medium,High,Well,Low,High,Well,Low,High,High,No,Unknown,High,High,Unknown,Young,Medium,1,1,<20,2,2
Commercial Airlines,Medium,High,Low,Moderate,Adequately,High,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,High,Unknown,Young,Low,0,2,<20,2,3
Commercial Airlines,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,1,1,<20,1,1
Commercial Airlines,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,3
Commercial Airlines,Medium,Low,Low,Very high,Adequately,High,Very high,Well,High,Low,High,No,Unknown,Low,Unknown,High,Young,Low,1,1,<20,2,2
Commercial Airlines,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,2,<20,1,1
Commercial Airlines,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,1,5,<20,2,2
Commercial Airlines,High,High,Medium,Moderate,Well,High,High,Well,High,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,High,0,4,<20,2,2
Commercial Airlines,Medium,Medium,Low,High,Well,Medium,Moderate,Well,High,Medium,Medium,No,Unknown,Medium,Medium,Unknown,Young,Medium,0,1,<20,1,2
Commercial Airlines,High,High,High,High,Well,Low,High,Well,Low,Medium,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Airlines,Medium,High,Medium,High,Well,Low,Moderate,Adequately,Medium,Medium,Medium,Yes,Low,Medium,Low,Unknown,Middle-aged,High,0,1,<20,1,2
Commercial Airlines,High,High,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,High,0,1,<20,1,2
Commercial Airlines,Medium,Low,Medium,Very low,Not well,Low,Moderate,Well,High,High,Medium,No,Unknown,Low,Unknown,High,Young,Medium,0,4,<20,1,1
Commercial Airlines,High,High,Low,High,Well,High,High,Adequately,High,Low,Low,Yes,High,High,High,Unknown,Young,Medium,1,1,<20,1,2
Commercial Airlines,High,High,High,High,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,3
Commercial Airlines,High,Medium,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,1,2
Commercial Airlines,High,Medium,Medium,Moderate,Well,High,High,Well,High,Low,High,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,2,2
Commercial Airlines,High,Medium,High,Very high,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Elderly,High,0,1,<20,1,1
Commercial Airlines,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Airlines,High,Medium,Medium,Moderate,Well,High,Moderate,Well,High,High,High,No,Unknown,Medium,Unknown,High,Senior,High,0,1,<20,2,2
Commercial Airlines,High,High,High,High,Very well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,1
Commercial Airlines,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Airlines,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,1,1
Commercial Airlines,Medium,High,High,High,Well,Medium,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,1,1,<20,1,2
Commercial Airlines,High,High,High,Moderate,Adequately,Low,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,2,2
Commercial Airlines,High,High,Medium,High,Very well,High,High,Well,High,Medium,High,No,Unknown,High,Low,Unknown,Elderly,High,0,1,<20,1,2
Commercial Airlines,High,High,High,High,Very well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,1,6,<20,2,1
Commercial Airlines,Medium,Medium,Medium,High,Well,Low,High,Well,Low,Medium,High,No,Unknown,Medium,Unknown,High,Middle-aged,Medium,0,2,<20,1,2
Commercial Airlines,Medium,High,High,Very high,Very well,High,Very high,Well,High,Medium,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,2,1
Commercial Airlines,High,High,High,Very high,Well,Medium,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,1,2
Commercial Airlines,High,Medium,High,High,Well,High,High,Adequately,High,High,Medium,No,Unknown,Medium,Unknown,Medium,Senior,High,0,1,<20,2,2
Commercial Airlines,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Elderly,Low,0,1,<20,2,1
Commercial Airlines,Medium,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Medium,Unknown,Senior,Medium,0,1,<20,1,2
Commercial Airlines,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Low,0,1,<20,2,2
Commercial Airlines,High,Medium,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,4,<20,2,2
Commercial Airlines,High,Medium,Low,High,Well,Medium,Moderate,Well,High,High,High,No,Unknown,Medium,Low,Unknown,Young,Medium,1,2,<20,2,1
Commercial Airlines,Medium,Medium,Low,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Low,Medium,No,Unknown,Medium,Unknown,High,Young,Medium,1,1,<20,2,1
Commercial Airlines,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,Yes,High,High,High,Unknown,Young,High,0,2,<20,1,1
Commercial Airlines,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,High,1,1,<20,1,2
Commercial Airlines,High,High,Low,High,Well,Low,High,Well,High,High,High,No,Unknown,Medium,Medium,Unknown,Young,High,0,1,<20,2,1
Commercial Airlines,Medium,Medium,Low,High,Well,Medium,Moderate,Adequately,Low,High,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,2,3
Commercial Airlines,High,Medium,Low,Low,Adequately,High,Moderate,Adequately,High,Medium,Medium,No,Unknown,Low,Unknown,High,Young,High,0,1,<20,1,1
Commercial Airlines,High,High,Medium,Moderate,Well,Medium,High,Very well,High,High,High,No,Unknown,Medium,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Airlines,High,High,High,Very high,Well,High,Very high,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,1,1,<20,2,2
Commercial Airlines,High,High,High,High,Very well,High,Very high,Very well,High,Medium,High,No,Unknown,Low,Unknown,High,Senior,High,0,1,<20,1,2
Commercial Airlines,High,Medium,Low,High,Adequately,High,Moderate,Somewhat well,Low,Medium,Medium,No,Unknown,Low,Unknown,High,Middle-aged,High,0,6,<20,1,2
Commercial Airlines,High,High,High,Very high,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,4,<20,2,2
Commercial Airlines,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Airlines,High,Medium,Medium,Moderate,Well,High,High,Well,High,High,High,No,Unknown,Medium,Unknown,Medium,Young,Medium,0,1,<20,2,2
Commercial Airlines,Medium,Medium,Low,High,Well,High,High,Well,High,Medium,Medium,No,Unknown,High,Low,Unknown,Middle-aged,High,0,1,<20,1,2
Commercial Airlines,High,High,High,High,Adequately,High,High,Well,Medium,Medium,High,No,Unknown,High,High,Unknown,Young,Medium,1,6,<20,1,2
Commercial Airlines,High,High,High,High,Well,Medium,High,Well,Low,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,2,<20,1,2
Commercial Airlines,High,High,Medium,High,Well,Medium,High,Well,High,Medium,Medium,No,Unknown,High,Medium,Unknown,Senior,High,0,1,<20,1,3
Commercial Airlines,High,High,High,Very high,Well,High,High,Adequately,High,Medium,Low,No,Unknown,Medium,Low,Unknown,Young,Medium,1,1,<20,1,1
Commercial Airlines,Medium,Medium,Low,Moderate,Very well,Medium,High,Well,Low,Medium,High,Yes,High,Medium,Unknown,High,Middle-aged,Medium,0,1,<20,2,2
Commercial Airlines,High,Medium,Low,High,Well,High,High,Well,High,Medium,High,No,Unknown,High,Medium,Unknown,Young,High,0,1,<20,1,2
Commercial Airlines,Low,Low,Low,High,Well,Low,High,Not well,Low,Medium,Low,Yes,Low,Low,Unknown,High,Middle-aged,Low,0,1,<20,1,1
Commercial Airlines,Low,Low,Low,Moderate,Somewhat well,Low,Moderate,Somewhat well,High,Low,Low,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Airlines,Medium,Low,High,High,Adequately,Low,Moderate,Adequately,High,Medium,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,2
Commercial Airlines,Medium,Medium,Medium,High,Well,Medium,Moderate,Somewhat well,Medium,Low,Low,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,2,2
Commercial Airlines,High,High,High,High,Well,High,High,Well,Low,High,High,No,Unknown,High,Medium,Unknown,Young,High,0,1,<20,2,1
Commercial Airlines,High,Low,Low,Moderate,Well,Low,Moderate,Well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Airlines,Low,Medium,Low,Very low,Not well,Low,Very low,Not well,Low,Low,Low,Yes,Low,Low,Unknown,High,Middle-aged,High,1,1,<20,2,1
Commercial Airlines,Medium,Low,Low,High,Somewhat well,Low,High,Well,High,Low,Low,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Airlines,High,High,High,High,Well,Low,High,Well,Low,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Airlines,Medium,Medium,Medium,Moderate,Very well,High,Moderate,Well,Low,Medium,Low,No,Unknown,Medium,Unknown,High,Middle-aged,Medium,0,2,<20,2,2
Commercial Airlines,High,High,Low,Moderate,Somewhat well,High,Moderate,Somewhat well,High,High,High,No,Unknown,Medium,Unknown,Medium,Young,Medium,0,1,<20,2,2
Commercial Airlines,Low,Low,Low,High,Adequately,High,Moderate,Adequately,High,Medium,Low,Yes,Low,Medium,Unknown,High,Middle-aged,High,0,4,<20,1,1
Commercial Airlines,Medium,Medium,Medium,Moderate,Adequately,Low,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,1,2
Commercial Airlines,High,Low,High,High,Well,High,High,Very well,Low,High,High,Yes,Medium,High,Low,Unknown,Young,Medium,0,4,<20,2,2
Commercial Airlines,Medium,Medium,Low,Moderate,Adequately,High,Moderate,Adequately,High,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,1,2
Commercial Airlines,High,Medium,Low,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,High,Low,Unknown,Middle-aged,High,0,1,<20,2,1
Commercial Airlines,High,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,4,<20,2,1
Commercial Airlines,High,High,High,High,Well,High,High,Well,High,Medium,Low,Yes,Medium,High,Medium,Unknown,Young,Medium,0,4,<20,1,1
Commercial Airlines,High,High,High,Moderate,Adequately,Medium,Moderate,Adequately,High,High,High,No,Unknown,Medium,Medium,Unknown,Middle-aged,Medium,0,4,<20,2,2
Commercial Airlines,Medium,Medium,Medium,High,Somewhat well,High,High,Well,High,Medium,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,4,<20,2,2
Commercial Airlines,Medium,Medium,Low,High,Adequately,Medium,High,Somewhat well,Medium,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,1,3
Commercial Airlines,Low,Low,Low,Moderate,Well,High,High,Somewhat well,Medium,Low,High,No,Unknown,Medium,Unknown,Medium,Senior,Medium,0,1,<20,1,2
Commercial Airlines,High,Low,Medium,High,Well,Low,High,Well,High,High,High,No,Unknown,Medium,Low,Unknown,Senior,High,0,1,<20,1,3
Commercial Airlines,Low,Low,Low,Low,Not well,High,Low,Somewhat well,Medium,Low,Low,No,Unknown,Low,Unknown,Medium,Young,Medium,0,4,<20,2,2
Commercial Airlines,High,High,Low,High,Well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Airlines,Medium,Medium,Low,Moderate,Somewhat well,Low,Low,Somewhat well,High,High,High,No,Unknown,Medium,Unknown,High,Middle-aged,Medium,0,1,<20,1,2
Commercial Airlines,High,High,High,Very high,Very well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,2
Commercial Airlines,High,High,High,High,Well,Low,Very high,Very well,High,High,High,No,Unknown,Medium,Medium,Unknown,Middle-aged,Medium,0,5,<20,2,2
Commercial Airlines,Medium,Medium,Low,High,Well,Medium,High,Adequately,Medium,Medium,Medium,Yes,Medium,Low,Unknown,High,Young,High,0,1,<20,2,1
Commercial Airlines,Medium,Low,Low,High,Well,Low,High,Well,Low,Low,Low,Yes,Low,Low,Unknown,High,Middle-aged,High,0,4,<20,1,2
Commercial Airlines,High,Medium,Medium,Very high,Well,High,High,Adequately,High,Medium,Medium,Yes,Medium,Medium,Low,Unknown,Young,High,0,1,<20,2,2
Commercial Airlines,High,Medium,Medium,High,Very well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Elderly,Medium,0,4,<20,1,2
Commercial Airlines,High,High,High,Moderate,Very well,Low,High,Well,Low,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,2
Commercial Airlines,Low,Low,Low,High,Well,Low,Low,Somewhat well,High,Medium,Medium,No,Unknown,Low,Unknown,Medium,Young,Medium,0,1,<20,1,2
Commercial Airlines,Low,Low,Low,Moderate,Adequately,Low,Low,Somewhat well,Low,Low,Low,Yes,Low,Medium,Unknown,High,Middle-aged,Medium,0,1,<20,1,2
Commercial Airlines,High,Medium,High,High,Well,Medium,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Airlines,Medium,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Medium,Unknown,Young,Medium,0,4,<20,1,1
Commercial Airlines,Medium,Medium,Medium,Moderate,Adequately,Low,Moderate,Adequately,Low,Medium,Medium,No,Unknown,Medium,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Airlines,Medium,Medium,Medium,Moderate,Adequately,High,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Unknown,High,Elderly,Medium,0,1,<20,1,2
Commercial Airlines,Medium,Medium,Low,Moderate,Well,Medium,High,Adequately,High,Medium,Medium,No,Unknown,Medium,Medium,Unknown,Senior,High,0,1,<20,2,1
Commercial Airlines,High,Medium,Low,High,Well,Low,High,Well,Medium,Low,Low,No,Unknown,Medium,Unknown,High,Senior,Medium,0,1,<20,1,3
Commercial Airlines,High,Medium,Medium,High,Somewhat well,Medium,High,Well,High,High,High,No,Unknown,Medium,Low,Unknown,Middle-aged,Medium,0,4,<20,2,2
Commercial Airlines,Low,Low,Low,High,Well,High,Low,Somewhat well,Low,Low,Low,No,Unknown,Low,Unknown,High,Elderly,Medium,0,1,<20,1,Unknown
Commercial Airlines,High,Medium,Medium,High,Well,High,High,Well,Medium,Medium,Medium,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,2,1
Commercial Airlines,Medium,Medium,Low,High,Well,High,Moderate,Adequately,Low,Medium,Medium,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,1
Commercial Airlines,High,Medium,High,Very high,Very well,High,Very high,Very well,High,Medium,High,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,1,2
Commercial Airlines,High,Medium,Low,Moderate,Well,Low,High,Well,High,Low,Low,No,Unknown,Medium,Medium,Unknown,Young,Medium,0,1,<20,2,2
Commercial Airlines,Medium,Medium,High,Moderate,Well,High,High,Well,High,Medium,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Airlines,Medium,Medium,Medium,Moderate,Adequately,Low,High,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Low,Unknown,Young,Medium,0,1,<20,1,1
Commercial Airlines,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Low,1,1,<20,1,2
Commercial Airlines,High,Medium,Medium,High,Very well,High,High,Very well,Medium,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,2,3
Commercial Airlines,High,High,High,Very high,Very well,Medium,Very high,Very well,High,High,High,Yes,Low,Low,Unknown,High,Middle-aged,Medium,1,6,<20,1,2
Commercial Airlines,High,Medium,Low,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,High,0,4,<20,1,1
Commercial Airlines,High,High,High,High,Very well,Medium,High,Well,Medium,Low,Medium,No,Unknown,High,High,Unknown,Senior,High,0,1,<20,2,2
Commercial Airlines,High,Medium,High,High,Well,High,High,Very well,High,Medium,High,No,Unknown,High,Medium,Unknown,Senior,High,0,1,<20,1,2
Commercial Airlines,Medium,Medium,Low,Moderate,Adequately,Low,Moderate,Adequately,High,Medium,Low,Yes,High,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Airlines,High,High,High,High,Well,Low,High,Adequately,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Airlines,Medium,Low,Low,Moderate,Somewhat well,High,Moderate,Not well,Low,Low,Medium,No,Unknown,High,Medium,Unknown,Senior,High,0,1,<20,1,2
Commercial Airlines,Low,Low,Low,High,Somewhat well,Medium,Moderate,Somewhat well,Low,Low,Low,No,Unknown,Low,Unknown,High,Middle-aged,Medium,0,1,<20,1,2
Commercial Airlines,Low,Low,Medium,High,Well,High,Very high,Well,High,Low,Low,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,2
Commercial Airlines,High,Medium,Medium,High,Well,High,High,Adequately,High,Medium,Medium,No,Unknown,High,Low,Unknown,Middle-aged,High,0,1,<20,1,1
Commercial Airlines,High,High,Medium,Moderate,Well,Medium,High,Well,High,High,High,Yes,Medium,High,Medium,Unknown,Middle-aged,High,0,1,<20,2,2
Commercial Airlines,Medium,Low,Low,High,Well,Low,Moderate,Somewhat well,Low,Low,Low,Yes,Low,Medium,High,Unknown,Senior,High,0,1,<20,1,2
Commercial Airlines,Medium,Medium,Low,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,High,Medium,Unknown,Young,Medium,0,4,<20,2,1
Commercial Airlines,High,Medium,Medium,High,Well,High,High,Well,Low,Medium,Medium,No,Unknown,High,High,Unknown,Middle-aged,High,0,4,<20,2,2
Commercial Airlines,High,High,High,High,Well,Medium,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Airlines,High,High,High,High,Well,High,Moderate,Adequately,Medium,Medium,Medium,Yes,High,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Airlines,High,Medium,Medium,High,Well,Medium,High,Well,Low,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,2
Commercial Airlines,High,Medium,Low,High,Well,High,High,Very well,Low,High,High,No,Unknown,Low,Unknown,High,Senior,High,0,1,<20,2,1
Commercial Airlines,High,High,Low,Very high,Very well,Medium,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,High,0,1,<20,2,1
Commercial Airlines,High,Medium,High,High,Well,Medium,High,Well,Medium,High,High,No,Unknown,Medium,High,Unknown,Senior,Medium,0,1,<20,1,2
Commercial Airlines,Medium,Medium,Low,Low,Somewhat well,High,Moderate,Somewhat well,Low,High,Medium,No,Unknown,Medium,Unknown,Medium,Young,Medium,0,1,<20,2,1
Commercial Airlines,High,High,Medium,Moderate,Well,High,High,Well,High,Low,Medium,No,Unknown,Medium,Unknown,Medium,Middle-aged,High,0,1,<20,1,2
Commercial Airlines,Low,Low,Low,Moderate,Adequately,Medium,Very low,Somewhat well,Low,Low,Low,Yes,Low,Low,Unknown,High,Senior,Low,0,1,<20,2,2
Commercial Airlines,Medium,Medium,Medium,High,Well,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,High,Medium,Unknown,Middle-aged,High,0,1,<20,1,2
Commercial Airlines,Medium,Medium,Medium,High,Adequately,Medium,Moderate,Well,Medium,Medium,Medium,Yes,Low,Medium,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,Unknown
Commercial Airlines,High,High,High,Very high,Very well,High,High,Well,High,High,High,Yes,High,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,1
